"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CD9.11",0,-1.77855546396405,0.011,0.457,0,"Cardiomyocytes","CD9"
"GSTP1.6",0,-1.78155580133488,0.589,0.967,0,"Cardiomyocytes","GSTP1"
"MGST1.6",0,-1.80058506287675,0.13,0.692,0,"Cardiomyocytes","MGST1"
"MIXL1.11",0,-1.8468991111813,0.004,0.19,0,"Cardiomyocytes","MIXL1"
"HSP90AB1.5",0,-1.85679636193105,0.672,0.982,0,"Cardiomyocytes","HSP90AB1"
"RPL12.7",0,-1.8860622477495,0.627,0.981,0,"Cardiomyocytes","RPL12"
"PHGDH.9",0,-1.89510014127027,0.113,0.695,0,"Cardiomyocytes","PHGDH"
"FTL.7",0,-1.90416613333413,0.733,0.991,0,"Cardiomyocytes","FTL"
"PTMA.7",0,-1.94188874024859,0.771,0.988,0,"Cardiomyocytes","PTMA"
"RPS6.3",0,-1.96675592939042,0.783,0.996,0,"Cardiomyocytes","RPS6"
"EPCAM.10",0,-1.98314716036123,0.031,0.579,0,"Cardiomyocytes","EPCAM"
"SFRP2.11",0,-2.00304750200061,0.01,0.417,0,"Cardiomyocytes","SFRP2"
"TKT.7",0,-2.01728593330138,0.12,0.742,0,"Cardiomyocytes","TKT"
"KRT18.8",0,-2.04306635884179,0.397,0.879,0,"Cardiomyocytes","KRT18"
"HMGA1.8",0,-2.06717290862627,0.266,0.849,0,"Cardiomyocytes","HMGA1"
"APOE.8",0,-2.13774189168395,0.393,0.938,0,"Cardiomyocytes","APOE"
"NPM1.6",0,-2.15267653672011,0.597,0.982,0,"Cardiomyocytes","NPM1"
"FABP5.9",0,-2.16290615678801,0.087,0.642,0,"Cardiomyocytes","FABP5"
"SERPINE2.10",0,-2.16380270292947,0.023,0.434,0,"Cardiomyocytes","SERPINE2"
"ACTB.6",0,-2.22396532975647,0.558,0.981,0,"Cardiomyocytes","ACTB"
"KRT19.9",0,-2.33220099488266,0.17,0.686,0,"Cardiomyocytes","KRT19"
"CD24.8",0,-2.33799834641026,0.108,0.78,0,"Cardiomyocytes","CD24"
"IGFBP2.7",0,-2.43142931168693,0.041,0.571,0,"Cardiomyocytes","IGFBP2"
"APOA2.11",0,-2.43711899687206,0.036,0.177,0,"Cardiomyocytes","APOA2"
"S100A11.9",0,-2.44032488598454,0.071,0.776,0,"Cardiomyocytes","S100A11"
"ACTG1.7",0,-2.4541761020906,0.533,0.991,0,"Cardiomyocytes","ACTG1"
"TMSB4X.8",0,-2.63949117045875,0.297,0.919,0,"Cardiomyocytes","TMSB4X"
"TUBB2B.8",0,-2.73434862486326,0.026,0.59,0,"Cardiomyocytes","TUBB2B"
"S100A10.9",0,-2.81214464991198,0.161,0.818,0,"Cardiomyocytes","S100A10"
"POU5F1.11",0,-2.8847997474054,0.004,0.464,0,"Cardiomyocytes","POU5F1"
"PEPD.2",5.40147548495597e-308,-0.374376327578524,0.063,0.221,1.50857808819335e-303,"Cardiomyocytes","PEPD"
"LAMA1.9",1.76837376105719e-307,-0.457522457018967,0.069,0.227,4.93889107725663e-303,"Cardiomyocytes","LAMA1"
"CORO1B.1",1.91437508945804e-307,-0.366591077468119,0.038,0.182,5.34665818734737e-303,"Cardiomyocytes","CORO1B"
"TRAP1.3",1.993920133197e-307,-0.369970635761016,0.139,0.333,5.5688195400059e-303,"Cardiomyocytes","TRAP1"
"NNAT.5",9.6024168592096e-307,-0.404146513363202,0.013,0.136,2.68185900460865e-302,"Cardiomyocytes","NNAT"
"MMP15.2",5.85320282636927e-306,0.696076288734136,0.252,0.13,1.63474101737667e-301,"Cardiomyocytes","MMP15"
"SLC25A37.8",7.52200994334239e-306,0.720747089378788,0.402,0.278,2.1008221570761e-301,"Cardiomyocytes","SLC25A37"
"LBR",2.94004511944177e-305,-0.378785048458775,0.064,0.222,8.21125201408893e-301,"Cardiomyocytes","LBR"
"MRPS16.3",5.44050651714906e-305,-0.371525937159889,0.193,0.405,1.51947906517456e-300,"Cardiomyocytes","MRPS16"
"YWHAZ.4",7.80766486260786e-305,-0.380754052514913,0.466,0.715,2.18060271947775e-300,"Cardiomyocytes","YWHAZ"
"FAM213A.6",1.0684150757247e-304,-0.408974764838872,0.249,0.472,2.9839764649915e-300,"Cardiomyocytes","FAM213A"
"KXD1.1",1.16256946415047e-304,-0.36331200743998,0.1,0.277,3.24694025642586e-300,"Cardiomyocytes","KXD1"
"ECHS1.3",6.44650936143937e-304,-0.373432989407756,0.263,0.492,1.8004455995564e-299,"Cardiomyocytes","ECHS1"
"TWISTNB",2.54453135708319e-303,-0.360252073258555,0.051,0.202,7.10662162719764e-299,"Cardiomyocytes","TWISTNB"
"NOP58.2",4.14904945009019e-303,-0.369937605014471,0.098,0.273,1.15878802091569e-298,"Cardiomyocytes","NOP58"
"CD47.7",8.82782064275346e-303,0.61890296212443,0.246,0.123,2.46552202731461e-298,"Cardiomyocytes","CD47"
"GART.4",1.10229798045978e-302,-0.380418736544914,0.063,0.218,3.07860802962612e-298,"Cardiomyocytes","GART"
"NTS.6",2.92508257784568e-302,-0.462469112592471,0.01,0.13,8.1694631316652e-298,"Cardiomyocytes","NTS"
"LMAN1.6",9.72570165939829e-302,-0.398233466012775,0.216,0.43,2.71629121645335e-297,"Cardiomyocytes","LMAN1"
"FGFR4.4",1.27245404253815e-301,-0.344042803001681,0.002,0.114,3.5538368954048e-297,"Cardiomyocytes","FGFR4"
"MKI67.5",1.95936543032266e-301,-0.267068784192988,0.082,0.255,5.47231171034815e-297,"Cardiomyocytes","MKI67"
"CHEK1.4",3.30410108764195e-301,-0.376281159524635,0.052,0.202,9.22802392767519e-297,"Cardiomyocytes","CHEK1"
"RRP7A.3",8.45417299677995e-301,-0.355632526202908,0.118,0.302,2.36116597627067e-296,"Cardiomyocytes","RRP7A"
"DCTPP1.4",1.04706329376444e-300,-0.37899869865146,0.122,0.306,2.9243430731547e-296,"Cardiomyocytes","DCTPP1"
"EDIL3.6",1.50665961620351e-300,-0.403393887645676,0.011,0.13,4.20794964209478e-296,"Cardiomyocytes","EDIL3"
"ENTR1.1",2.21695810041757e-300,-0.361742400611037,0.047,0.194,6.19174227865624e-296,"Cardiomyocytes","ENTR1"
"MOAP1.1",2.91608700574413e-300,0.540021135200223,0.189,0.081,8.14433939834277e-296,"Cardiomyocytes","MOAP1"
"CAV1",1.13311436260453e-299,0.704542249103698,0.169,0.069,3.1646751033182e-295,"Cardiomyocytes","CAV1"
"LINC00348.10",8.59778625313229e-299,-0.707785215387545,0.006,0.12,2.40127572263732e-294,"Cardiomyocytes","LINC00348"
"ERRFI1.8",2.37144800511365e-298,-0.444681281015574,0.03,0.164,6.6232171334819e-294,"Cardiomyocytes","ERRFI1"
"EIF4E.2",1.26753971645405e-297,-0.363715642971917,0.218,0.437,3.54011167408451e-293,"Cardiomyocytes","EIF4E"
"MRPL17.1",1.86258400496077e-297,-0.345818053656986,0.153,0.351,5.20201086745494e-293,"Cardiomyocytes","MRPL17"
"CELF2.2",2.4726612720196e-297,0.666602665230371,0.286,0.16,6.90589566662354e-293,"Cardiomyocytes","CELF2"
"MSX1.8",2.71240946888303e-297,-0.577764275821147,0.022,0.149,7.5754884056434e-293,"Cardiomyocytes","MSX1"
"DIAPH3.3",6.07105461120506e-297,-0.368581160647055,0.017,0.142,1.69558484236346e-292,"Cardiomyocytes","DIAPH3"
"PMF1.3",1.20127733726209e-296,-0.355899049369971,0.14,0.331,3.35504747523929e-292,"Cardiomyocytes","PMF1"
"ARL6IP6.2",2.12805355383463e-296,-0.38098381145576,0.051,0.198,5.94344077050473e-292,"Cardiomyocytes","ARL6IP6"
"NOLC1.5",1.0188890076847e-295,-0.369617887342142,0.104,0.279,2.84565510956259e-291,"Cardiomyocytes","NOLC1"
"GCHFR.7",1.08454839548364e-295,-0.383992101789728,0.086,0.25,3.02903521374627e-291,"Cardiomyocytes","GCHFR"
"THSD7A.1",1.18380084714289e-295,0.451700196912649,0.125,0.04,3.30623738598539e-291,"Cardiomyocytes","THSD7A"
"TCF3.1",1.51887841911334e-295,-0.364916030529526,0.078,0.24,4.24207553674166e-291,"Cardiomyocytes","TCF3"
"NOP16.4",4.76991754930302e-295,-0.36200075215266,0.026,0.156,1.33219027234484e-290,"Cardiomyocytes","NOP16"
"MT1X.10",4.93317780141281e-295,-0.492826557531482,0.008,0.124,1.37778722815658e-290,"Cardiomyocytes","MT1X"
"LDHA.9",6.26989940291498e-295,-0.634385590642156,0.502,0.688,1.75112020424012e-290,"Cardiomyocytes","LDHA"
"CFAP298.1",9.91588090620149e-295,-0.361303905788852,0.042,0.183,2.76940637829301e-290,"Cardiomyocytes","CFAP298"
"SCGB3A2.9",1.2938188004127e-294,-0.394671090447754,0.009,0.126,3.61350652767262e-290,"Cardiomyocytes","SCGB3A2"
"METAP2.2",4.9094919032486e-294,-0.350301265922,0.222,0.442,1.3711719936583e-289,"Cardiomyocytes","METAP2"
"SH3KBP1.1",8.24474548487759e-294,0.594384619107183,0.187,0.081,2.30267496647146e-289,"Cardiomyocytes","SH3KBP1"
"FADS1.4",9.49653173468595e-294,-0.365151433549758,0.256,0.482,2.65228634818044e-289,"Cardiomyocytes","FADS1"
"HILPDA.2",1.12669453826514e-293,-0.359988670536053,0.059,0.211,3.14674517592071e-289,"Cardiomyocytes","HILPDA"
"RAD51AP1.3",2.76241228471725e-293,-0.371092174136251,0.049,0.194,7.71514126998682e-289,"Cardiomyocytes","RAD51AP1"
"NEFM.4",1.09198898547263e-292,-0.380716063271882,0.001,0.11,3.04981603752651e-288,"Cardiomyocytes","NEFM"
"ETFB.3",1.26419504691588e-292,0.683716994349645,0.471,0.369,3.53077034653137e-288,"Cardiomyocytes","ETFB"
"AP1S1.2",3.13567792039775e-292,-0.352758188813646,0.053,0.201,8.75763486387887e-288,"Cardiomyocytes","AP1S1"
"FBLN2.8",4.28237477971905e-292,-0.499297363063645,0.04,0.177,1.19602445222773e-287,"Cardiomyocytes","FBLN2"
"EIF3L.3",1.25872741972274e-291,-0.367896804513724,0.492,0.727,3.51549981054365e-287,"Cardiomyocytes","EIF3L"
"DHX33.1",1.56366316508375e-291,-0.347765131153069,0.039,0.178,4.36715485376239e-287,"Cardiomyocytes","DHX33"
"SECISBP2",4.54928373121253e-291,-0.343282003649682,0.096,0.267,1.27056945329035e-286,"Cardiomyocytes","SECISBP2"
"PRSS8.7",6.83277184449678e-291,-0.337656685668958,0.018,0.141,1.9083248484495e-286,"Cardiomyocytes","PRSS8"
"STIP1.3",7.02124005994636e-291,-0.356676329124994,0.099,0.27,1.96096213634242e-286,"Cardiomyocytes","STIP1"
"MLF1.1",2.47491951064937e-290,0.62326537326886,0.224,0.11,6.91220270129263e-286,"Cardiomyocytes","MLF1"
"ECHDC1",4.43474491371819e-290,-0.36180824281564,0.143,0.33,1.23857990695235e-285,"Cardiomyocytes","ECHDC1"
"MRAS",5.55697711327924e-290,0.419646159584488,0.12,0.038,1.55200813796776e-285,"Cardiomyocytes","MRAS"
"TIMM50.5",8.78338864679383e-290,-0.362944131568732,0.067,0.222,2.45311261516305e-285,"Cardiomyocytes","TIMM50"
"VTI1B",2.06873868297918e-289,-0.356483894667917,0.13,0.313,5.77778026769257e-285,"Cardiomyocytes","VTI1B"
"ARID3B",3.2125154163855e-289,-0.337466457818076,0.03,0.161,8.97223430642307e-285,"Cardiomyocytes","ARID3B"
"RCC1",3.09143910857596e-288,-0.355871708253131,0.026,0.154,8.6340802863418e-284,"Cardiomyocytes","RCC1"
"BLOC1S2",1.22299194995425e-287,-0.347676980905393,0.06,0.21,3.41569421702723e-283,"Cardiomyocytes","BLOC1S2"
"TMED3.2",1.79641422183027e-287,-0.346540234406042,0.118,0.296,5.01720528014975e-283,"Cardiomyocytes","TMED3"
"NR1D2",2.10183797122894e-287,0.556979625444655,0.165,0.067,5.87022326984531e-283,"Cardiomyocytes","NR1D2"
"NAXE.2",2.39716470933127e-287,-0.365390251315794,0.12,0.298,6.69504131669129e-283,"Cardiomyocytes","NAXE"
"VKORC1.1",7.33328121433529e-287,-0.350339535688268,0.119,0.298,2.0481121103517e-282,"Cardiomyocytes","VKORC1"
"SDC4.6",8.16535733542888e-287,-0.441147408535482,0.083,0.243,2.28050265021193e-282,"Cardiomyocytes","SDC4"
"HDGF.3",8.19896220221854e-287,-0.347847730416009,0.226,0.443,2.28988815345761e-282,"Cardiomyocytes","HDGF"
"SYT1.8",1.82400980268959e-286,-0.391165457283749,0.021,0.145,5.09427697793176e-282,"Cardiomyocytes","SYT1"
"YPEL2.1",3.09146988668099e-286,0.502139609012685,0.16,0.063,8.63416624651132e-282,"Cardiomyocytes","YPEL2"
"KIF2A.2",4.88266067885731e-286,-0.366766496389846,0.075,0.232,1.36367830099806e-281,"Cardiomyocytes","KIF2A"
"KIF1B.2",5.66588684803174e-286,0.717837071160909,0.369,0.251,1.58242553778678e-281,"Cardiomyocytes","KIF1B"
"YDJC.1",7.58363584308593e-286,-0.340235097418602,0.03,0.16,2.11803365461547e-281,"Cardiomyocytes","YDJC"
"VASP.1",1.08128300838743e-285,-0.361440658897909,0.058,0.206,3.01991531412524e-281,"Cardiomyocytes","VASP"
"PSMD12.1",1.37399372299906e-285,-0.346432992321295,0.13,0.312,3.83742706896406e-281,"Cardiomyocytes","PSMD12"
"ELOC.1",1.47499547373645e-285,-0.350589950878906,0.295,0.528,4.11951485859853e-281,"Cardiomyocytes","ELOC"
"MRPL4.3",2.84237954050704e-285,-0.354886623977994,0.164,0.359,7.9384818186821e-281,"Cardiomyocytes","MRPL4"
"LRRC75A.1",2.87098806136657e-285,-0.416672739509585,0.076,0.233,8.01838255659068e-281,"Cardiomyocytes","LRRC75A"
"FUOM.3",4.16127514595196e-285,-0.352409987240848,0.055,0.2,1.16220253551292e-280,"Cardiomyocytes","FUOM"
"SLIT3.6",4.33641383799785e-285,0.518475070182666,0.191,0.083,1.21111702081442e-280,"Cardiomyocytes","SLIT3"
"MCM4.6",5.79598038741696e-285,-0.380908987286386,0.105,0.275,1.61875936240168e-280,"Cardiomyocytes","MCM4"
"RBM17.2",6.63888802634621e-285,-0.360934791404005,0.226,0.44,1.85417503687823e-280,"Cardiomyocytes","RBM17"
"SF3B2",2.37237069280232e-284,-0.365404208044695,0.252,0.472,6.62579410792761e-280,"Cardiomyocytes","SF3B2"
"SFT2D1.2",4.31765849242173e-284,-0.346225604217239,0.127,0.309,1.20587884034846e-279,"Cardiomyocytes","SFT2D1"
"DUSP6.6",6.70467576818397e-284,-0.452687617262229,0.117,0.287,1.8725488952961e-279,"Cardiomyocytes","DUSP6"
"BIN1.7",8.64276505700543e-284,-0.444132290679089,0.087,0.246,2.41383785277105e-279,"Cardiomyocytes","BIN1"
"ESF1",1.1022997443087e-283,-0.349749835159887,0.113,0.288,3.07861295587978e-279,"Cardiomyocytes","ESF1"
"REV3L.2",1.1151814556685e-283,0.617919910518645,0.218,0.106,3.11459028753656e-279,"Cardiomyocytes","REV3L"
"PLPP5",1.44882096914328e-283,-0.331711046120304,0.055,0.201,4.04641208472025e-279,"Cardiomyocytes","PLPP5"
"NIPA2.4",2.33558085541426e-283,-0.373009277343206,0.078,0.235,6.5230437710865e-279,"Cardiomyocytes","NIPA2"
"GPM6B.5",3.10915755470958e-283,-0.373867753771019,0.046,0.186,8.68356613454839e-279,"Cardiomyocytes","GPM6B"
"HAPLN1.10",3.14340881078824e-283,-1.10544432782552,0.032,0.159,8.77922646765046e-279,"Cardiomyocytes","HAPLN1"
"KTN1.6",5.15278182281122e-283,0.566716014281867,0.636,0.594,1.43912043529295e-278,"Cardiomyocytes","KTN1"
"ZNF121.1",1.20674948164623e-282,-0.350631520818855,0.06,0.208,3.37033062728975e-278,"Cardiomyocytes","ZNF121"
"ABCF1.3",2.52709584527271e-282,-0.337084015016815,0.128,0.309,7.05792598626216e-278,"Cardiomyocytes","ABCF1"
"MRPL13.1",2.65035977197755e-282,-0.340802905052847,0.207,0.417,7.40218980715609e-278,"Cardiomyocytes","MRPL13"
"HMMR.6",2.91098568815586e-282,-0.373674867465998,0.053,0.198,8.1300919284505e-278,"Cardiomyocytes","HMMR"
"BEX1.7",4.78426573372051e-282,-0.459291832890163,0.084,0.241,1.3361975767708e-277,"Cardiomyocytes","BEX1"
"PLK1.5",1.97368624286353e-281,-0.361341939243295,0.038,0.173,5.51230830769354e-277,"Cardiomyocytes","PLK1"
"UNC119.2",2.2723772925573e-281,-0.339808576332799,0.075,0.232,6.3465225403833e-277,"Cardiomyocytes","UNC119"
"TATDN1.2",3.72252618600955e-281,-0.325992511303666,0.162,0.358,1.03966433849061e-276,"Cardiomyocytes","TATDN1"
"C9orf16.2",4.44112812939948e-281,-0.351568323058409,0.292,0.523,1.24036267525998e-276,"Cardiomyocytes","C9orf16"
"MPZL1.4",4.95040016156884e-281,-0.416093323969651,0.116,0.288,1.38259726112456e-276,"Cardiomyocytes","MPZL1"
"TET2",1.38284955373964e-280,0.445785703058102,0.127,0.043,3.86216051863944e-276,"Cardiomyocytes","TET2"
"PHC1.10",2.27587144272205e-280,-0.439184751629497,0.083,0.238,6.3562813523784e-276,"Cardiomyocytes","PHC1"
"NHLRC2.1",3.17800148913098e-280,0.661129975536483,0.245,0.13,8.87584035899392e-276,"Cardiomyocytes","NHLRC2"
"BOP1.5",9.76122584482118e-280,-0.353350499043108,0.026,0.152,2.72621276620011e-275,"Cardiomyocytes","BOP1"
"RNF181.1",1.13393104019611e-279,-0.337150621944019,0.192,0.396,3.1669560021637e-275,"Cardiomyocytes","RNF181"
"SH3PXD2A.3",1.25049958214866e-279,0.55074571703726,0.187,0.083,3.49252028298298e-275,"Cardiomyocytes","SH3PXD2A"
"PCM1.3",1.63373385943156e-279,0.738061157299638,0.466,0.368,4.56285529600641e-275,"Cardiomyocytes","PCM1"
"MAGOHB",1.82110284099259e-279,-0.361725414113878,0.073,0.226,5.0861581246082e-275,"Cardiomyocytes","MAGOHB"
"SEZ6L2",1.83448788693457e-279,-0.345180848797051,0.011,0.123,5.12354121941957e-275,"Cardiomyocytes","SEZ6L2"
"TSR1.4",4.7623587994659e-279,-0.353892879199799,0.063,0.212,1.33007918910283e-274,"Cardiomyocytes","TSR1"
"ZPR1",6.67502048658727e-279,-0.321860385593459,0.041,0.177,1.86426647169896e-274,"Cardiomyocytes","ZPR1"
"ARHGDIA.3",9.29377931668319e-279,-0.348885070287579,0.112,0.284,2.59565962535645e-274,"Cardiomyocytes","ARHGDIA"
"GMNN.6",2.72189701522831e-278,-0.360846040745185,0.128,0.306,7.60198617383116e-274,"Cardiomyocytes","GMNN"
"APH1A.1",2.82068131780002e-278,-0.33474401056899,0.123,0.3,7.87788085248367e-274,"Cardiomyocytes","APH1A"
"SSH2.1",2.98397529870783e-278,0.477131398708565,0.149,0.057,8.33394461176109e-274,"Cardiomyocytes","SSH2"
"EMG1.2",3.00987123761877e-278,-0.335678644024474,0.04,0.174,8.40626937954547e-274,"Cardiomyocytes","EMG1"
"SAMD4A.2",4.26193788048796e-278,0.4878411307778,0.154,0.06,1.19031663064148e-273,"Cardiomyocytes","SAMD4A"
"THYN1.1",4.72797812284364e-278,-0.339642947919849,0.12,0.295,1.320477009929e-273,"Cardiomyocytes","THYN1"
"EXOSC5.1",1.27553690111288e-277,-0.336788924810644,0.029,0.155,3.56244701111817e-273,"Cardiomyocytes","EXOSC5"
"RTF1",1.4924076980473e-277,-0.341564593977733,0.19,0.392,4.1681454598763e-273,"Cardiomyocytes","RTF1"
"KDM5B.3",1.7677011662285e-277,-0.347185029667317,0.226,0.439,4.93701258715959e-273,"Cardiomyocytes","KDM5B"
"PTP4A1.3",2.79107667989866e-277,-0.371699958817139,0.09,0.25,7.79519805928897e-273,"Cardiomyocytes","PTP4A1"
"TRMT10C.1",3.53455153326052e-277,-0.344063226930339,0.092,0.255,9.87164897724329e-273,"Cardiomyocytes","TRMT10C"
"NDUFC2.3",8.54544442844225e-277,-0.350162399066241,0.272,0.497,2.38665717441963e-272,"Cardiomyocytes","NDUFC2"
"EMILIN2",9.84534816739011e-277,0.482465689669106,0.136,0.049,2.74970728967038e-272,"Cardiomyocytes","EMILIN2"
"PTH1R.8",1.18420715986741e-276,0.500115639407154,0.191,0.084,3.30737217679369e-272,"Cardiomyocytes","PTH1R"
"DOK4.9",1.76152394925847e-276,0.549912207238579,0.411,0.265,4.91976023788398e-272,"Cardiomyocytes","DOK4"
"RPF2.1",2.02909314517379e-276,-0.340282584288749,0.051,0.193,5.66705424515589e-272,"Cardiomyocytes","RPF2"
"KCNK12.5",2.29420453667828e-276,-0.357700225947184,0.004,0.111,6.40748385048876e-272,"Cardiomyocytes","KCNK12"
"PDPN.4",2.60431418759963e-276,-0.373017692633964,0.033,0.161,7.27358909454702e-272,"Cardiomyocytes","PDPN"
"APELA.5",3.24879119161283e-276,-0.449808591520854,0.007,0.115,9.07354891905546e-272,"Cardiomyocytes","APELA"
"MTF2.1",3.44313709711022e-276,-0.341719363601857,0.166,0.359,9.61633759851914e-272,"Cardiomyocytes","MTF2"
"PYM1",6.1270049303299e-276,-0.338538232683259,0.042,0.177,1.71121120699184e-271,"Cardiomyocytes","PYM1"
"TSTA3.1",6.34594018828456e-276,-0.334896801362533,0.055,0.198,1.772357635186e-271,"Cardiomyocytes","TSTA3"
"CNOT7.2",6.91297355685776e-276,-0.318084349328875,0.191,0.397,1.9307243846948e-271,"Cardiomyocytes","CNOT7"
"BMS1.2",7.94907706596831e-276,-0.358134115338501,0.102,0.267,2.22009773375429e-271,"Cardiomyocytes","BMS1"
"HMGXB4.1",8.85598662683756e-276,-0.345351101458367,0.097,0.261,2.47338850500946e-271,"Cardiomyocytes","HMGXB4"
"TSC22D4.2",3.88665015594459e-275,0.568021147962238,0.2,0.093,1.08550252205377e-270,"Cardiomyocytes","TSC22D4"
"GNAS.6",5.11116970772315e-275,0.30406683345625,0.93,0.944,1.42749858767e-270,"Cardiomyocytes","GNAS"
"BTF3L4",1.10733858404204e-274,-0.32509788229282,0.291,0.522,3.09268593137101e-270,"Cardiomyocytes","BTF3L4"
"ZNF90",1.63210249723246e-274,-0.341062639524124,0.031,0.16,4.55829906452053e-270,"Cardiomyocytes","ZNF90"
"TRIR.1",1.87329283963819e-274,-0.323921409372609,0.292,0.524,5.2319195718255e-270,"Cardiomyocytes","TRIR"
"EIF4B.4",2.74214006253801e-274,-0.344899669461133,0.441,0.685,7.65852298066242e-270,"Cardiomyocytes","EIF4B"
"PSMC4.2",3.21628953278511e-274,-0.340998781059139,0.129,0.306,8.98277503611555e-270,"Cardiomyocytes","PSMC4"
"SH3GLB1.6",3.28272054230473e-274,0.663124688568635,0.396,0.275,9.16831020260288e-270,"Cardiomyocytes","SH3GLB1"
"WIPF3",3.53225663443022e-274,0.488095493149607,0.142,0.053,9.86523955430016e-270,"Cardiomyocytes","WIPF3"
"EPRS.2",3.8597302127281e-274,-0.337920828425772,0.194,0.396,1.07798405111283e-269,"Cardiomyocytes","EPRS"
"FDFT1.6",5.09219784878422e-274,-0.350039925388678,0.237,0.45,1.42219993718695e-269,"Cardiomyocytes","FDFT1"
"PIF1.4",6.09616067257361e-274,-0.3582135591698,0.019,0.138,1.70259671424308e-269,"Cardiomyocytes","PIF1"
"DPM2.1",6.49261384991011e-274,-0.341286013789511,0.072,0.223,1.81332212214139e-269,"Cardiomyocytes","DPM2"
"WNK3.1",1.98209618965187e-273,-0.325916404239798,0.017,0.134,5.5357964480787e-269,"Cardiomyocytes","WNK3"
"RNF126.1",2.069486513053e-273,-0.333721295446952,0.083,0.239,5.77986888230573e-269,"Cardiomyocytes","RNF126"
"SURF4.2",2.18885816951694e-273,-0.345302763641798,0.144,0.327,6.11326198164387e-269,"Cardiomyocytes","SURF4"
"TMEM230",2.24760345582562e-273,-0.324855395804947,0.231,0.446,6.27733169177537e-269,"Cardiomyocytes","TMEM230"
"PSMB7.2",2.35102291890295e-273,-0.33997964244182,0.288,0.514,6.56617191020405e-269,"Cardiomyocytes","PSMB7"
"RFC4.3",2.70255825009363e-273,-0.353194824388118,0.078,0.232,7.54797493668651e-269,"Cardiomyocytes","RFC4"
"NUP37.2",3.15513101868685e-273,-0.364736858543244,0.087,0.244,8.81196542209051e-269,"Cardiomyocytes","NUP37"
"GINS2.7",1.01296011728692e-272,-0.338406728629268,0.072,0.224,2.82909631157063e-268,"Cardiomyocytes","GINS2"
"ROBO1.1",2.11723790561315e-272,-0.350412817605569,0.038,0.17,5.91323374658696e-268,"Cardiomyocytes","ROBO1"
"SNRPC.2",1.6009206947619e-271,-0.328395395284324,0.245,0.463,4.47121140840051e-267,"Cardiomyocytes","SNRPC"
"WDR62",4.07130644044892e-271,0.415042053814972,0.112,0.036,1.13707517575298e-266,"Cardiomyocytes","WDR62"
"CDC37.1",4.73128370126581e-271,-0.329353480536162,0.147,0.331,1.32140022492653e-266,"Cardiomyocytes","CDC37"
"JMJD1C.3",4.92278801379987e-271,0.705173651159692,0.473,0.38,1.37488546437417e-266,"Cardiomyocytes","JMJD1C"
"DENR.2",1.13737239288687e-270,-0.333102635100904,0.148,0.332,3.17656735609374e-266,"Cardiomyocytes","DENR"
"IARS.3",1.17032680455688e-270,-0.330535032787114,0.205,0.408,3.26860573244691e-266,"Cardiomyocytes","IARS"
"NDUFA1.1",1.57035926879924e-270,0.691844343798037,0.458,0.359,4.38585640182938e-266,"Cardiomyocytes","NDUFA1"
"CSE1L.5",1.7479520980468e-270,-0.34476859687874,0.135,0.314,4.8818554146349e-266,"Cardiomyocytes","CSE1L"
"ZC3H15",2.59317851154435e-270,-0.318577529787232,0.198,0.402,7.24248826489221e-266,"Cardiomyocytes","ZC3H15"
"TGFBR3.6",3.78167491283729e-270,-0.549480608347282,0.012,0.122,1.05618398640633e-265,"Cardiomyocytes","TGFBR3"
"TFAM.1",3.7941346722335e-270,-0.329010219313287,0.121,0.295,1.05966387260809e-265,"Cardiomyocytes","TFAM"
"REX1BD",3.96986226569319e-270,-0.327538502770265,0.18,0.375,1.10874283218545e-265,"Cardiomyocytes","REX1BD"
"PRADC1",1.27023848626332e-269,0.498854857598033,0.166,0.07,3.54764906828482e-265,"Cardiomyocytes","PRADC1"
"ERICH1.1",1.35416937352615e-269,-0.341309042750631,0.058,0.201,3.78205964332119e-265,"Cardiomyocytes","ERICH1"
"MARC1.3",2.18286385847133e-269,-0.316207387599938,0.006,0.112,6.09652047032457e-265,"Cardiomyocytes","MARC1"
"TWF2",2.88031284415849e-269,-0.338930082033699,0.05,0.187,8.04442574245024e-265,"Cardiomyocytes","TWF2"
"LSM12",4.72480364235242e-269,-0.322936156912762,0.107,0.275,1.31959040927261e-264,"Cardiomyocytes","LSM12"
"ALDH18A1.2",8.09043087926189e-269,-0.321964990090516,0.024,0.145,2.25957644026905e-264,"Cardiomyocytes","ALDH18A1"
"AGPAT5.1",9.62083599572487e-269,-0.330237241062513,0.034,0.161,2.687003285246e-264,"Cardiomyocytes","AGPAT5"
"ZCCHC24.8",1.36535812339472e-268,0.495801062597959,0.191,0.085,3.81330870282913e-264,"Cardiomyocytes","ZCCHC24"
"TECR.2",1.72338566921348e-268,-0.319260947910231,0.193,0.395,4.81324383554634e-264,"Cardiomyocytes","TECR"
"AUP1",1.84776081674869e-268,-0.318923392189175,0.095,0.257,5.16061118509742e-264,"Cardiomyocytes","AUP1"
"ABCC5",4.05263863306274e-268,0.508398379760525,0.168,0.072,1.13186144382809e-263,"Cardiomyocytes","ABCC5"
"PPIG",4.31695330796393e-268,-0.324377715726998,0.278,0.504,1.20568188938125e-263,"Cardiomyocytes","PPIG"
"PSMC3.3",5.43254882719098e-268,-0.346804001171237,0.17,0.36,1.51725656194617e-263,"Cardiomyocytes","PSMC3"
